BusinessEntityID,CreditCardID,ModifiedDate
12259,2235,26/05/2013 0:00:00
12260,18061,16/07/2012 0:00:00
12261,17055,27/01/2014 0:00:00
12262,17591,05/05/2014 0:00:00
12263,2110,15/11/2013 0:00:00
12264,4495,28/05/2013 0:00:00
12265,15199,10/08/2013 0:00:00
12266,8433,07/01/2014 0:00:00
12267,10611,19/08/2013 0:00:00
12268,6014,30/12/2013 0:00:00
12269,3313,21/06/2014 0:00:00
12270,17040,01/05/2014 0:00:00
12271,16589,23/07/2012 0:00:00
12272,11095,06/06/2014 0:00:00
12273,11719,26/03/2014 0:00:00
12274,7371,05/01/2014 0:00:00
12275,8432,19/12/2013 0:00:00
12276,8078,01/08/2013 0:00:00
12277,14893,20/08/2013 0:00:00
12278,13370,28/04/2014 0:00:00
12279,10857,30/11/2013 0:00:00
12280,17499,25/07/2012 0:00:00
12281,11804,08/11/2013 0:00:00
12282,4664,12/05/2014 0:00:00
12283,14365,27/05/2013 0:00:00
12284,14942,26/08/2013 0:00:00
12285,17221,08/04/2014 0:00:00
12286,18933,24/07/2013 0:00:00
12287,1569,28/10/2013 0:00:00
12288,16216,02/01/2014 0:00:00
12289,7774,08/03/2014 0:00:00
12290,12024,19/03/2012 0:00:00
12291,3967,27/11/2013 0:00:00
12292,16344,08/11/2012 0:00:00
12293,16324,29/04/2013 0:00:00
12294,6780,17/11/2013 0:00:00
12295,17350,18/02/2012 0:00:00
12296,7546,10/02/2014 0:00:00
12297,17330,15/05/2012 0:00:00
12298,18132,13/10/2011 0:00:00
12299,9670,07/08/2013 0:00:00
12300,9320,15/10/2013 0:00:00
12301,5985,13/07/2013 0:00:00
12302,433,25/04/2014 0:00:00
12303,14621,12/07/2012 0:00:00
12304,9969,12/11/2012 0:00:00
12305,7915,23/02/2014 0:00:00
12306,3610,13/07/2012 0:00:00
12307,13203,25/08/2013 0:00:00
12308,12892,10/04/2014 0:00:00
12309,2936,17/12/2013 0:00:00
12310,16277,19/08/2013 0:00:00
12311,18564,28/11/2013 0:00:00
12312,14013,07/03/2013 0:00:00
12313,7017,03/09/2013 0:00:00
12314,19080,18/05/2014 0:00:00
12315,17489,03/03/2014 0:00:00
12316,7500,14/04/2014 0:00:00
12317,7796,03/05/2012 0:00:00
12318,14561,16/04/2014 0:00:00
12319,3147,12/10/2013 0:00:00
12320,2031,13/06/2014 0:00:00
12321,3647,05/08/2013 0:00:00
12322,1633,19/01/2014 0:00:00
12323,5801,12/01/2014 0:00:00
12324,9270,29/03/2013 0:00:00
12325,5225,05/03/2014 0:00:00
12326,13802,28/07/2013 0:00:00
12327,7664,07/12/2013 0:00:00
12328,7592,03/01/2014 0:00:00
12329,5123,04/07/2013 0:00:00
12330,17209,02/05/2014 0:00:00
12331,12062,13/09/2013 0:00:00
12332,19208,19/11/2013 0:00:00
12333,10631,11/07/2012 0:00:00
12334,12160,11/12/2011 0:00:00
12335,13222,08/07/2011 0:00:00
12336,18367,02/04/2014 0:00:00
12337,4413,03/07/2013 0:00:00
12338,2862,23/04/2014 0:00:00
12339,7824,10/09/2012 0:00:00
12340,13201,24/03/2014 0:00:00
12341,6341,11/12/2013 0:00:00
12342,16029,14/02/2014 0:00:00
12343,354,03/12/2013 0:00:00
12344,4359,08/03/2014 0:00:00
12345,1867,09/08/2012 0:00:00
12346,5435,19/01/2013 0:00:00
12347,7127,11/08/2013 0:00:00
12348,11176,07/08/2013 0:00:00
12349,10812,11/06/2014 0:00:00
12350,7191,22/11/2013 0:00:00
12351,18360,15/02/2014 0:00:00
12352,7332,28/01/2013 0:00:00
12353,4278,12/07/2013 0:00:00
12354,10409,12/01/2013 0:00:00
12355,11556,07/03/2013 0:00:00
12356,8978,28/10/2013 0:00:00
12357,15176,14/05/2014 0:00:00
12358,6543,20/01/2014 0:00:00
12359,9364,13/09/2011 0:00:00
12360,12287,01/01/2013 0:00:00
12361,7857,02/12/2013 0:00:00
12362,17827,26/06/2014 0:00:00
12363,3390,20/01/2014 0:00:00
12364,10104,23/04/2014 0:00:00
12365,6033,13/12/2011 0:00:00
12366,4591,03/01/2014 0:00:00
12367,12248,31/12/2013 0:00:00
12368,152,12/07/2013 0:00:00
12369,13363,08/11/2013 0:00:00
12370,6167,07/09/2011 0:00:00
12371,6651,22/12/2011 0:00:00
12372,10591,27/01/2014 0:00:00
12373,15181,21/01/2014 0:00:00
12374,13241,02/08/2013 0:00:00
12375,13773,28/05/2012 0:00:00
12376,6421,19/06/2014 0:00:00
12377,2501,18/09/2013 0:00:00
12378,6444,10/05/2014 0:00:00
12379,8469,23/10/2013 0:00:00
12380,10387,18/07/2013 0:00:00
12381,1066,23/12/2013 0:00:00
12382,2909,09/01/2014 0:00:00
12383,16203,23/01/2014 0:00:00
12384,10656,06/03/2013 0:00:00
12385,15775,09/05/2013 0:00:00
12386,6041,26/09/2012 0:00:00
12387,11376,24/09/2013 0:00:00
12388,18314,24/12/2011 0:00:00
12389,18062,03/10/2013 0:00:00
12390,3769,19/06/2014 0:00:00
12391,7444,25/04/2013 0:00:00
12392,9929,19/07/2011 0:00:00
12393,1618,25/04/2013 0:00:00
12394,3339,31/08/2011 0:00:00
12395,6582,06/04/2013 0:00:00
12396,2771,12/02/2012 0:00:00
12397,8118,07/07/2013 0:00:00
12398,14420,10/09/2013 0:00:00
12399,3415,22/11/2013 0:00:00
12400,11564,16/08/2013 0:00:00
12401,4159,01/04/2012 0:00:00
12402,11563,16/03/2014 0:00:00
12403,4494,22/08/2013 0:00:00
12404,4987,25/02/2014 0:00:00
12405,4763,04/05/2013 0:00:00
12406,18720,06/12/2011 0:00:00
12407,16234,16/09/2012 0:00:00
12408,16816,05/03/2013 0:00:00
12409,9681,26/04/2014 0:00:00
12410,7711,08/01/2014 0:00:00
12411,3569,31/03/2014 0:00:00
12412,9515,27/03/2014 0:00:00
12413,12387,18/05/2014 0:00:00
12414,15248,02/08/2013 0:00:00
12415,17913,26/02/2014 0:00:00
12416,15106,29/09/2011 0:00:00
12417,17860,31/12/2013 0:00:00
12418,5664,16/03/2013 0:00:00
12419,14214,09/04/2014 0:00:00
12420,9550,30/05/2012 0:00:00
12421,9090,02/04/2014 0:00:00
12422,4070,12/12/2012 0:00:00
12423,703,21/11/2012 0:00:00
12424,11146,11/08/2013 0:00:00
12425,10400,26/05/2012 0:00:00
12426,4352,01/02/2014 0:00:00
12427,6153,18/12/2013 0:00:00
12428,14683,07/07/2013 0:00:00
12429,17125,26/02/2012 0:00:00
12430,10090,03/03/2014 0:00:00
12431,4696,27/09/2013 0:00:00
12432,12469,28/08/2013 0:00:00
12433,4627,30/01/2014 0:00:00
12434,6886,18/05/2012 0:00:00
12435,16614,15/08/2013 0:00:00
12436,19005,20/12/2013 0:00:00
12437,2164,02/03/2012 0:00:00
12438,5807,07/08/2013 0:00:00
12439,16398,19/03/2014 0:00:00
12440,8807,19/05/2014 0:00:00
12441,12794,16/03/2014 0:00:00
12442,3577,22/09/2013 0:00:00
12443,8576,04/01/2014 0:00:00
12444,8336,17/11/2011 0:00:00
12445,8722,29/08/2013 0:00:00
12446,11314,15/06/2011 0:00:00
12447,11789,06/09/2013 0:00:00
12448,9262,18/08/2013 0:00:00
12449,12257,24/02/2014 0:00:00
12450,840,06/05/2013 0:00:00
12451,11047,04/01/2014 0:00:00
12452,18975,27/07/2013 0:00:00
12453,5741,01/10/2013 0:00:00
12454,14974,20/10/2013 0:00:00
12455,16316,02/03/2014 0:00:00
12456,6802,10/09/2013 0:00:00
12457,9880,23/10/2013 0:00:00
12458,16515,06/05/2014 0:00:00
12459,11898,04/11/2013 0:00:00
12460,3275,06/08/2013 0:00:00
12461,14084,21/03/2014 0:00:00
12462,11690,19/11/2013 0:00:00
12463,6900,20/09/2013 0:00:00
12464,8363,30/05/2014 0:00:00
12465,3550,18/01/2014 0:00:00
12466,18334,05/04/2014 0:00:00
12467,6938,02/08/2011 0:00:00
12468,10943,02/12/2011 0:00:00
12469,1507,03/04/2014 0:00:00
12470,5013,02/05/2014 0:00:00
12471,8600,04/11/2011 0:00:00
12472,10934,11/01/2012 0:00:00
12473,6332,04/04/2012 0:00:00
12474,14475,02/08/2013 0:00:00
12475,15134,18/03/2012 0:00:00
12476,19209,23/10/2013 0:00:00
12477,102,05/12/2013 0:00:00
12478,13688,22/12/2011 0:00:00
12479,11776,18/04/2014 0:00:00
12480,6558,05/05/2014 0:00:00
12481,15260,01/12/2013 0:00:00
12482,1356,20/05/2012 0:00:00
12483,2328,28/02/2012 0:00:00
12484,19041,25/07/2012 0:00:00
12485,10028,02/02/2014 0:00:00
12486,2646,20/09/2013 0:00:00
12487,7063,07/03/2013 0:00:00
12488,14465,03/04/2013 0:00:00
12489,14714,23/02/2014 0:00:00
12490,6473,01/03/2014 0:00:00
12491,16804,26/02/2014 0:00:00
12492,4148,10/09/2013 0:00:00
12493,914,31/10/2012 0:00:00
12494,10740,22/10/2013 0:00:00
12495,12758,15/12/2013 0:00:00
12496,11808,29/07/2012 0:00:00
12497,15550,16/11/2013 0:00:00
12498,14704,04/03/2014 0:00:00
12499,9651,13/01/2014 0:00:00
12500,681,09/12/2013 0:00:00
12501,6831,02/08/2013 0:00:00
12502,13400,10/01/2013 0:00:00
12503,18952,31/05/2014 0:00:00
12504,13747,22/08/2012 0:00:00
12505,11506,02/03/2014 0:00:00
12506,10971,12/05/2014 0:00:00
12507,12054,10/03/2013 0:00:00
12508,89,18/04/2013 0:00:00
12509,529,22/08/2011 0:00:00
12510,5494,15/06/2012 0:00:00
12511,2227,23/08/2013 0:00:00
12512,14119,23/10/2012 0:00:00
12513,12159,19/10/2013 0:00:00
12514,5827,17/06/2014 0:00:00
12515,18748,24/01/2013 0:00:00
12516,16307,29/04/2013 0:00:00
12517,5002,03/03/2014 0:00:00
12518,8899,26/11/2012 0:00:00
12519,712,26/11/2013 0:00:00
12520,17587,28/02/2013 0:00:00
12521,15913,11/09/2013 0:00:00
12522,11353,19/07/2011 0:00:00
12523,17328,04/03/2014 0:00:00
12524,18664,30/03/2014 0:00:00
12525,15270,03/12/2013 0:00:00
12526,14162,10/07/2013 0:00:00
12527,11288,26/12/2013 0:00:00
12528,943,11/10/2013 0:00:00
12529,13119,23/07/2013 0:00:00
12530,3731,09/11/2013 0:00:00
12531,19179,05/10/2013 0:00:00
12532,16322,30/10/2012 0:00:00
12533,17509,19/11/2013 0:00:00
12534,9532,13/12/2013 0:00:00
12535,629,26/03/2014 0:00:00
12536,10031,23/03/2014 0:00:00
12537,11882,09/01/2013 0:00:00
12538,16399,10/03/2014 0:00:00
12539,5457,09/10/2012 0:00:00
12540,1839,21/08/2013 0:00:00
12541,4488,21/10/2013 0:00:00
12542,8631,01/09/2013 0:00:00
12543,5676,20/08/2013 0:00:00
12544,11343,06/10/2012 0:00:00
12545,8626,29/03/2014 0:00:00
12546,7947,11/09/2012 0:00:00
12547,8773,06/04/2014 0:00:00
12548,5081,05/03/2014 0:00:00
12549,17680,04/07/2013 0:00:00
12550,97,02/05/2014 0:00:00
12551,3467,24/11/2013 0:00:00
12552,8868,25/08/2013 0:00:00
12553,6329,30/12/2013 0:00:00
12554,5903,15/09/2013 0:00:00
12555,13992,23/03/2014 0:00:00
12556,18399,13/03/2014 0:00:00
12557,16007,07/10/2011 0:00:00
12558,501,24/12/2013 0:00:00
12559,9001,06/09/2013 0:00:00
12560,1511,09/08/2013 0:00:00
12561,8675,15/02/2014 0:00:00
12562,6049,12/03/2014 0:00:00
12563,3168,22/12/2011 0:00:00
12564,16935,22/09/2012 0:00:00
12565,10882,08/06/2011 0:00:00
12566,6270,22/12/2013 0:00:00
12567,9189,01/01/2013 0:00:00
12568,9106,27/05/2014 0:00:00
12569,5475,24/07/2013 0:00:00
12570,7310,18/02/2013 0:00:00
12571,11350,02/01/2013 0:00:00
12572,5590,23/02/2013 0:00:00
12573,14944,20/12/2013 0:00:00
12574,11194,05/09/2012 0:00:00
12575,10862,09/04/2013 0:00:00
12576,15941,23/03/2013 0:00:00
12577,7986,01/04/2013 0:00:00
12578,8629,12/08/2013 0:00:00
12579,185,04/03/2014 0:00:00
12580,276,21/11/2013 0:00:00
12581,16584,27/01/2014 0:00:00
12582,16759,26/12/2011 0:00:00
12583,10260,14/09/2013 0:00:00
12584,4344,24/10/2012 0:00:00
12585,8361,02/05/2014 0:00:00
12586,13750,13/05/2013 0:00:00
12587,16934,18/06/2011 0:00:00
12588,5395,11/04/2013 0:00:00
12589,754,15/01/2014 0:00:00
12590,16923,18/11/2013 0:00:00
12591,2572,03/08/2013 0:00:00
12592,5076,29/10/2013 0:00:00
12593,18533,14/10/2013 0:00:00
12594,11509,31/10/2013 0:00:00
12595,12699,24/11/2013 0:00:00
12596,4550,02/10/2013 0:00:00
12597,5678,10/03/2012 0:00:00
12598,4927,02/11/2011 0:00:00
12599,10240,17/04/2012 0:00:00
12600,441,14/11/2012 0:00:00
12601,15411,05/01/2012 0:00:00
12602,16496,06/07/2013 0:00:00
12603,8601,25/12/2013 0:00:00
12604,15750,10/02/2014 0:00:00
12605,19081,17/10/2013 0:00:00
12606,2291,14/05/2014 0:00:00
12607,17026,07/11/2013 0:00:00
12608,1998,20/03/2014 0:00:00
12609,1769,05/03/2014 0:00:00
12610,6385,31/05/2014 0:00:00
12611,9018,10/12/2013 0:00:00
12612,11018,15/04/2014 0:00:00
12613,5593,28/06/2014 0:00:00
12614,8754,12/03/2014 0:00:00
12615,14165,03/03/2014 0:00:00
12616,2536,22/05/2014 0:00:00
12617,16931,03/03/2014 0:00:00
12618,13995,15/04/2012 0:00:00
12619,2918,07/12/2013 0:00:00
12620,3421,19/05/2012 0:00:00
12621,1251,09/10/2012 0:00:00
12622,5264,28/09/2013 0:00:00
12623,16762,25/07/2013 0:00:00
12624,12608,29/09/2013 0:00:00
12625,1585,04/11/2013 0:00:00
12626,17795,16/08/2011 0:00:00
12627,14770,12/02/2014 0:00:00
12628,8174,29/05/2014 0:00:00
12629,12612,21/02/2014 0:00:00
12630,9776,18/09/2013 0:00:00
12631,7637,21/09/2013 0:00:00
12632,15978,27/12/2013 0:00:00
12633,1467,07/12/2013 0:00:00
12634,818,13/02/2014 0:00:00
12635,16184,22/12/2012 0:00:00
12636,16323,03/04/2012 0:00:00
12637,11770,03/07/2013 0:00:00
12638,18476,27/11/2013 0:00:00
12639,7295,22/08/2011 0:00:00
12640,2066,07/01/2013 0:00:00
12641,6455,15/07/2013 0:00:00
12642,4057,05/12/2013 0:00:00
12643,12392,29/05/2012 0:00:00
12644,5180,25/04/2014 0:00:00
12645,12649,05/11/2013 0:00:00
12646,266,14/06/2012 0:00:00
12647,4919,19/02/2014 0:00:00
12648,11177,25/03/2014 0:00:00
12649,1008,10/11/2013 0:00:00
12650,14404,20/01/2014 0:00:00
12651,16882,25/03/2012 0:00:00
12652,6877,17/05/2013 0:00:00
12653,14994,16/04/2014 0:00:00
12654,3616,24/08/2012 0:00:00
12655,5201,21/12/2011 0:00:00
12656,13275,19/08/2012 0:00:00
12657,12454,18/01/2014 0:00:00
12658,11648,30/09/2013 0:00:00
12659,8183,03/02/2012 0:00:00
12660,561,24/12/2011 0:00:00
12661,1070,26/07/2013 0:00:00
12662,16085,30/03/2012 0:00:00
12663,18176,08/11/2011 0:00:00
12664,234,29/09/2013 0:00:00
12665,15489,17/07/2013 0:00:00
12666,8093,24/05/2014 0:00:00
12667,11644,21/06/2014 0:00:00
12668,12377,30/12/2013 0:00:00
12669,18053,31/12/2013 0:00:00
12670,6478,02/12/2013 0:00:00
12671,14703,05/03/2014 0:00:00
12672,10533,26/12/2012 0:00:00
12673,10718,01/05/2014 0:00:00
12674,15279,09/10/2013 0:00:00
12675,2511,14/02/2013 0:00:00
12676,2723,14/06/2014 0:00:00
12677,5166,21/11/2013 0:00:00
12678,16697,28/02/2014 0:00:00
12679,10030,13/11/2012 0:00:00
12680,12832,25/12/2012 0:00:00
12681,17931,26/05/2012 0:00:00
12682,1950,31/10/2013 0:00:00
12683,12109,06/04/2014 0:00:00
12684,3877,01/04/2014 0:00:00
12685,4130,30/08/2013 0:00:00
12686,9520,11/05/2012 0:00:00
12687,15903,15/11/2013 0:00:00
12688,5449,10/08/2013 0:00:00
12689,12557,08/10/2013 0:00:00
12690,10793,19/10/2012 0:00:00
12691,5512,04/02/2013 0:00:00
12692,6648,26/11/2012 0:00:00
12693,15040,26/05/2014 0:00:00
12694,2799,07/05/2014 0:00:00
12695,13441,10/02/2014 0:00:00
12696,11643,27/01/2014 0:00:00
12697,8691,23/08/2013 0:00:00
12698,2750,06/05/2014 0:00:00
12699,6870,03/04/2014 0:00:00
12700,3609,16/03/2014 0:00:00
12701,18691,10/07/2013 0:00:00
12702,7076,30/07/2013 0:00:00
12703,2826,30/07/2013 0:00:00
12704,442,01/01/2013 0:00:00
12705,18905,25/08/2013 0:00:00
12706,2500,10/04/2014 0:00:00
12707,14315,22/11/2013 0:00:00
12708,10661,30/12/2011 0:00:00
12709,12682,06/11/2012 0:00:00
12710,1543,11/02/2014 0:00:00
12711,7047,20/05/2014 0:00:00
12712,11398,02/11/2011 0:00:00
12713,12129,16/05/2014 0:00:00
12714,7689,07/05/2013 0:00:00
12715,14614,14/06/2011 0:00:00
12716,7054,01/01/2014 0:00:00
12717,2683,14/10/2013 0:00:00
12718,17115,19/09/2013 0:00:00
12719,6851,16/08/2013 0:00:00
12720,6390,10/08/2013 0:00:00
12721,10561,11/09/2013 0:00:00
12722,10148,08/11/2013 0:00:00
12723,8974,26/01/2012 0:00:00
12724,14888,07/02/2014 0:00:00
12725,8574,16/10/2013 0:00:00
12726,9172,24/07/2013 0:00:00
12727,11706,12/08/2013 0:00:00
12728,18509,03/09/2013 0:00:00
12729,5526,20/10/2013 0:00:00
12730,1073,09/02/2014 0:00:00
12731,14940,11/01/2014 0:00:00
12732,13436,27/02/2014 0:00:00
12733,14460,25/04/2012 0:00:00
12734,14359,04/02/2014 0:00:00
12735,9844,25/06/2012 0:00:00
12736,9493,04/11/2012 0:00:00
12737,6140,25/09/2013 0:00:00
12738,1038,20/07/2013 0:00:00
12739,16645,04/09/2013 0:00:00
12740,7473,15/07/2012 0:00:00
12741,1964,19/05/2014 0:00:00
12742,14400,05/10/2013 0:00:00
12743,10851,20/07/2012 0:00:00
12744,7487,29/01/2014 0:00:00
12745,9494,22/09/2013 0:00:00
12746,17011,09/12/2013 0:00:00
12747,8454,21/08/2013 0:00:00
12748,3566,12/05/2013 0:00:00
12749,2864,10/05/2014 0:00:00
12750,6857,23/11/2013 0:00:00
12751,16105,15/07/2011 0:00:00
12752,14170,01/09/2013 0:00:00
12753,16167,14/05/2014 0:00:00
12754,18626,26/09/2011 0:00:00
12755,8250,09/09/2013 0:00:00
12756,17290,14/10/2013 0:00:00
12757,16597,03/01/2013 0:00:00
12758,11598,29/08/2013 0:00:00
12759,8777,02/10/2012 0:00:00
12760,15230,20/04/2013 0:00:00
12761,3957,21/08/2011 0:00:00
12762,4877,01/02/2013 0:00:00
12763,7514,07/02/2014 0:00:00
12764,18989,25/11/2013 0:00:00
12765,9782,21/12/2013 0:00:00
12766,18950,03/07/2013 0:00:00
12767,2107,18/01/2014 0:00:00
12768,18559,23/03/2013 0:00:00
12769,5411,19/10/2013 0:00:00
12770,7324,11/04/2014 0:00:00
12771,16610,26/02/2013 0:00:00
12772,13934,07/11/2011 0:00:00
12773,10749,01/03/2014 0:00:00
12774,7691,16/01/2014 0:00:00
12775,4619,30/08/2011 0:00:00
12776,14267,01/04/2013 0:00:00
12777,14807,07/06/2014 0:00:00
12778,8359,26/04/2014 0:00:00
12779,14782,16/09/2013 0:00:00
12780,5607,03/02/2014 0:00:00
12781,8283,05/11/2013 0:00:00
12782,16867,09/05/2014 0:00:00
12783,963,07/03/2014 0:00:00
12784,11088,20/05/2014 0:00:00
12785,10503,20/08/2013 0:00:00
12786,18105,28/10/2013 0:00:00
12787,7401,20/11/2013 0:00:00
12788,18706,07/05/2014 0:00:00
12789,13028,17/04/2013 0:00:00
12790,4475,14/08/2013 0:00:00
12791,10327,22/01/2014 0:00:00
12792,5432,06/09/2013 0:00:00
12793,15878,16/09/2013 0:00:00
12794,13111,15/03/2013 0:00:00
12795,4388,11/06/2014 0:00:00
12796,627,26/04/2013 0:00:00
12797,6213,03/06/2011 0:00:00
12798,8069,16/04/2012 0:00:00
12799,9069,31/07/2013 0:00:00
12800,10647,17/08/2013 0:00:00
12801,2574,21/06/2011 0:00:00
12802,460,11/11/2013 0:00:00
12803,16392,03/07/2013 0:00:00
12804,16335,08/01/2014 0:00:00
12805,12884,11/01/2014 0:00:00
12806,8339,12/11/2012 0:00:00
12807,13690,04/10/2013 0:00:00
12808,7464,02/11/2013 0:00:00
12809,5095,13/12/2013 0:00:00
12810,15543,11/05/2014 0:00:00
12811,14721,19/02/2014 0:00:00
12812,3909,16/08/2012 0:00:00
12813,3119,28/12/2013 0:00:00
12814,2246,23/04/2013 0:00:00
12815,16258,03/01/2013 0:00:00
12816,7554,12/11/2013 0:00:00
12817,1725,13/05/2014 0:00:00
12818,17166,08/10/2013 0:00:00
12819,13426,01/08/2013 0:00:00
12820,5284,11/07/2011 0:00:00
12821,13555,31/08/2012 0:00:00
12822,14314,16/08/2013 0:00:00
12823,11427,25/12/2013 0:00:00
12824,1480,07/10/2013 0:00:00
12825,5737,10/08/2013 0:00:00
12826,16146,15/02/2014 0:00:00
12827,14734,26/02/2014 0:00:00
12828,5856,29/03/2013 0:00:00
12829,6351,03/05/2014 0:00:00
12830,340,04/08/2013 0:00:00
12831,10742,19/05/2014 0:00:00
12832,14959,05/05/2014 0:00:00
12833,16041,04/06/2012 0:00:00
12834,12799,04/07/2013 0:00:00
12835,3386,25/05/2012 0:00:00
12836,11308,15/06/2014 0:00:00
12837,2598,14/03/2012 0:00:00
12838,1401,12/08/2012 0:00:00
12839,18620,27/11/2013 0:00:00
12840,10747,04/07/2013 0:00:00
12841,13127,04/05/2012 0:00:00
12842,3320,18/01/2014 0:00:00
12843,6104,24/09/2013 0:00:00
12844,8909,10/07/2013 0:00:00
12845,3854,15/02/2012 0:00:00
12846,3295,07/01/2012 0:00:00
12847,2348,18/05/2014 0:00:00
12848,1907,19/02/2012 0:00:00
12849,7109,21/03/2014 0:00:00
12850,2086,14/06/2012 0:00:00
12851,10853,25/10/2013 0:00:00
12852,3784,01/05/2014 0:00:00
12853,5377,15/07/2013 0:00:00
12854,15095,23/05/2012 0:00:00
12855,2212,20/10/2013 0:00:00
12856,9940,12/08/2013 0:00:00
12857,18709,11/08/2013 0:00:00
12858,16438,03/07/2013 0:00:00
12859,8441,01/02/2013 0:00:00
12860,11740,20/09/2013 0:00:00
12861,10303,21/05/2012 0:00:00
12862,19219,10/11/2013 0:00:00
12863,877,13/04/2012 0:00:00
12864,13811,07/03/2014 0:00:00
12865,14686,17/04/2014 0:00:00
12866,12737,22/08/2013 0:00:00
12867,11035,04/09/2013 0:00:00
12868,9709,11/01/2014 0:00:00
12869,1085,26/06/2011 0:00:00
12870,19230,26/01/2014 0:00:00
12871,14611,10/12/2012 0:00:00
12872,14796,19/11/2013 0:00:00
12873,8375,04/02/2013 0:00:00
12874,16679,25/02/2014 0:00:00
12875,4229,16/03/2014 0:00:00
12876,5187,24/09/2013 0:00:00
12877,7920,09/09/2012 0:00:00
12878,13737,29/06/2014 0:00:00
12879,2949,07/12/2013 0:00:00
12880,13143,21/06/2011 0:00:00
12881,13479,20/09/2013 0:00:00
12882,9848,10/11/2013 0:00:00
12883,17872,27/10/2013 0:00:00
12884,4223,09/12/2013 0:00:00
12885,4876,02/09/2013 0:00:00
12886,5859,30/10/2013 0:00:00
12887,6013,14/12/2013 0:00:00
12888,1801,16/11/2013 0:00:00
12889,4840,12/01/2013 0:00:00
12890,11439,11/11/2013 0:00:00
12891,6481,16/02/2014 0:00:00
12892,10130,03/04/2014 0:00:00
12893,4328,22/08/2013 0:00:00
12894,16561,08/05/2014 0:00:00
12895,10288,30/01/2014 0:00:00
12896,4425,15/02/2012 0:00:00
12897,9767,16/10/2013 0:00:00
12898,16327,19/04/2012 0:00:00
12899,18752,24/07/2013 0:00:00
12900,13100,11/10/2013 0:00:00
12901,9665,16/08/2013 0:00:00
12902,11570,12/02/2012 0:00:00
12903,11800,01/11/2011 0:00:00
12904,8739,21/09/2012 0:00:00
12905,10251,27/08/2011 0:00:00
12906,7841,03/04/2014 0:00:00
12907,12485,30/01/2014 0:00:00
12908,12119,07/09/2013 0:00:00
12909,4293,09/04/2012 0:00:00
12910,1461,29/04/2013 0:00:00
12911,2284,17/03/2012 0:00:00
12912,13459,29/08/2013 0:00:00
12913,2732,09/09/2013 0:00:00
12914,5433,07/11/2013 0:00:00
12915,8602,06/09/2013 0:00:00
12916,8109,07/07/2013 0:00:00
12917,14571,08/03/2014 0:00:00
12918,4155,06/05/2014 0:00:00
12919,16020,01/04/2014 0:00:00
12920,3625,25/06/2012 0:00:00
12921,4308,07/09/2013 0:00:00
12922,635,23/10/2013 0:00:00
12923,8431,19/10/2012 0:00:00
12924,7081,28/09/2012 0:00:00
12925,16894,27/09/2012 0:00:00
12926,11228,11/09/2012 0:00:00
12927,12497,24/07/2013 0:00:00
12928,8816,06/07/2011 0:00:00
12929,5080,17/03/2013 0:00:00
12930,15929,10/10/2013 0:00:00
12931,12060,21/08/2011 0:00:00
12932,8778,01/08/2013 0:00:00
12933,651,26/10/2013 0:00:00
12934,6716,27/03/2012 0:00:00
12935,12480,14/08/2013 0:00:00
12936,5257,03/06/2014 0:00:00
12937,16102,28/09/2013 0:00:00
12938,14745,08/05/2013 0:00:00
12939,10194,06/12/2013 0:00:00
12940,18890,07/10/2013 0:00:00
12941,16785,22/12/2013 0:00:00
12942,17789,09/09/2013 0:00:00
12943,17402,14/03/2014 0:00:00
12944,3445,21/02/2012 0:00:00
12945,1409,11/11/2012 0:00:00
12946,8764,07/07/2012 0:00:00
12947,13053,23/10/2013 0:00:00
12948,12958,25/08/2013 0:00:00
12949,13648,10/03/2012 0:00:00
12950,14985,07/06/2014 0:00:00
12951,9451,15/06/2014 0:00:00
12952,6553,04/04/2014 0:00:00
12953,18106,18/04/2014 0:00:00
12954,18085,11/07/2013 0:00:00
12955,15464,21/04/2013 0:00:00
12956,14766,11/02/2014 0:00:00
12957,5730,05/06/2014 0:00:00
12958,4906,05/02/2014 0:00:00
12959,9786,08/11/2013 0:00:00
12960,14180,16/06/2012 0:00:00
12961,1555,25/03/2013 0:00:00
12962,11092,17/04/2013 0:00:00
12963,506,25/01/2014 0:00:00
12964,18678,23/09/2013 0:00:00
12965,17773,10/03/2013 0:00:00
12966,8537,29/01/2013 0:00:00
12967,16042,30/06/2012 0:00:00
12968,6204,25/02/2014 0:00:00
12969,4247,25/02/2014 0:00:00
12970,15697,27/11/2012 0:00:00
12971,12751,13/09/2012 0:00:00
12972,7329,06/11/2013 0:00:00
12973,428,01/01/2014 0:00:00
12974,5534,18/01/2013 0:00:00
12975,12349,18/03/2014 0:00:00
12976,10231,07/07/2012 0:00:00
12977,67,27/10/2013 0:00:00
12978,4695,15/10/2013 0:00:00
12979,12924,05/11/2012 0:00:00
12980,128,25/05/2014 0:00:00
12981,12462,22/05/2014 0:00:00
12982,18212,23/07/2012 0:00:00
12983,17967,08/01/2012 0:00:00
12984,13249,26/02/2014 0:00:00
12985,17422,01/11/2013 0:00:00
12986,12366,15/10/2013 0:00:00
12987,14584,24/11/2011 0:00:00
12988,9226,19/01/2014 0:00:00
12989,1715,04/03/2012 0:00:00
12990,3912,15/03/2012 0:00:00
12991,18739,18/04/2014 0:00:00
12992,2719,14/01/2013 0:00:00
12993,17418,15/06/2014 0:00:00
12994,14492,11/11/2012 0:00:00
12995,16846,30/10/2012 0:00:00
