CurrencyKey,DateKey,AverageRate,EndOfDayRate,Date
85,20110611,"0,267","0,266",11.06.2011 0:00:00
85,20110612,"0,267","0,267",12.06.2011 0:00:00
85,20110613,"0,267","0,266",13.06.2011 0:00:00
85,20110614,"0,267","0,267",14.06.2011 0:00:00
85,20110615,"0,267","0,267",15.06.2011 0:00:00
85,20110616,"0,267","0,267",16.06.2011 0:00:00
85,20110617,"0,267","0,266",17.06.2011 0:00:00
85,20110618,"0,267","0,267",18.06.2011 0:00:00
85,20110619,"0,267","0,266",19.06.2011 0:00:00
85,20110620,"0,267","0,267",20.06.2011 0:00:00
85,20110621,"0,267","0,266",21.06.2011 0:00:00
85,20110622,"0,267","0,267",22.06.2011 0:00:00
85,20110623,"0,267","0,266",23.06.2011 0:00:00
85,20110624,"0,267","0,267",24.06.2011 0:00:00
85,20110625,"0,267","0,266",25.06.2011 0:00:00
85,20110626,"0,267","0,267",26.06.2011 0:00:00
85,20110627,"0,267","0,266",27.06.2011 0:00:00
85,20110628,"0,267","0,267",28.06.2011 0:00:00
85,20110629,"0,267","0,266",29.06.2011 0:00:00
85,20110630,"0,267","0,267",30.06.2011 0:00:00
85,20110701,"0,267","0,266",01.07.2011 0:00:00
85,20110702,"0,267","0,267",02.07.2011 0:00:00
85,20110703,"0,267","0,266",03.07.2011 0:00:00
85,20110704,"0,267","0,267",04.07.2011 0:00:00
85,20110705,"0,267","0,266",05.07.2011 0:00:00
85,20110706,"0,267","0,267",06.07.2011 0:00:00
85,20110707,"0,267","0,267",07.07.2011 0:00:00
85,20110708,"0,267","0,267",08.07.2011 0:00:00
85,20110709,"0,267","0,266",09.07.2011 0:00:00
85,20110710,"0,267","0,267",10.07.2011 0:00:00
85,20110711,"0,267","0,266",11.07.2011 0:00:00
85,20110712,"0,267","0,267",12.07.2011 0:00:00
85,20110713,"0,267","0,266",13.07.2011 0:00:00
85,20110714,"0,267","0,267",14.07.2011 0:00:00
85,20110715,"0,267","0,266",15.07.2011 0:00:00
85,20110716,"0,267","0,267",16.07.2011 0:00:00
85,20110717,"0,267","0,266",17.07.2011 0:00:00
85,20110718,"0,267","0,267",18.07.2011 0:00:00
85,20110719,"0,267","0,266",19.07.2011 0:00:00
85,20110720,"0,267","0,267",20.07.2011 0:00:00
85,20110721,"0,267","0,266",21.07.2011 0:00:00
85,20110722,"0,267","0,267",22.07.2011 0:00:00
85,20110723,"0,267","0,266",23.07.2011 0:00:00
85,20110724,"0,267","0,267",24.07.2011 0:00:00
85,20110725,"0,267","0,266",25.07.2011 0:00:00
85,20110726,"0,267","0,267",26.07.2011 0:00:00
85,20110727,"0,267","0,267",27.07.2011 0:00:00
85,20110728,"0,267","0,267",28.07.2011 0:00:00
85,20110729,"0,267","0,266",29.07.2011 0:00:00
85,20110730,"0,267","0,267",30.07.2011 0:00:00
85,20110731,"0,267","0,267",31.07.2011 0:00:00
85,20110801,"0,267","0,267",01.08.2011 0:00:00
85,20110802,"0,267","0,266",02.08.2011 0:00:00
85,20110803,"0,267","0,267",03.08.2011 0:00:00
85,20110804,"0,267","0,266",04.08.2011 0:00:00
85,20110805,"0,267","0,267",05.08.2011 0:00:00
85,20110806,"0,267","0,267",06.08.2011 0:00:00
85,20110807,"0,267","0,267",07.08.2011 0:00:00
85,20110808,"0,267","0,266",08.08.2011 0:00:00
85,20110809,"0,267","0,267",09.08.2011 0:00:00
85,20110810,"0,267","0,266",10.08.2011 0:00:00
85,20110811,"0,267","0,267",11.08.2011 0:00:00
85,20110812,"0,267","0,266",12.08.2011 0:00:00
85,20110813,"0,267","0,267",13.08.2011 0:00:00
85,20110814,"0,267","0,267",14.08.2011 0:00:00
85,20110815,"0,267","0,267",15.08.2011 0:00:00
85,20110816,"0,267","0,266",16.08.2011 0:00:00
85,20110817,"0,267","0,267",17.08.2011 0:00:00
85,20110818,"0,267","0,267",18.08.2011 0:00:00
85,20110819,"0,267","0,267",19.08.2011 0:00:00
85,20110820,"0,267","0,266",20.08.2011 0:00:00
85,20110821,"0,267","0,267",21.08.2011 0:00:00
85,20110822,"0,267","0,267",22.08.2011 0:00:00
85,20110823,"0,267","0,267",23.08.2011 0:00:00
85,20110824,"0,267","0,267",24.08.2011 0:00:00
85,20110825,"0,267","0,267",25.08.2011 0:00:00
85,20110826,"0,267","0,266",26.08.2011 0:00:00
85,20110827,"0,267","0,267",27.08.2011 0:00:00
85,20110828,"0,267","0,266",28.08.2011 0:00:00
85,20110829,"0,267","0,267",29.08.2011 0:00:00
85,20110830,"0,267","0,266",30.08.2011 0:00:00
85,20110831,"0,267","0,267",31.08.2011 0:00:00
85,20110901,"0,267","0,266",01.09.2011 0:00:00
85,20110902,"0,267","0,267",02.09.2011 0:00:00
85,20110903,"0,267","0,266",03.09.2011 0:00:00
85,20110904,"0,267","0,267",04.09.2011 0:00:00
85,20110905,"0,267","0,266",05.09.2011 0:00:00
85,20110906,"0,267","0,267",06.09.2011 0:00:00
85,20110907,"0,267","0,267",07.09.2011 0:00:00
85,20110908,"0,267","0,267",08.09.2011 0:00:00
85,20110909,"0,267","0,267",09.09.2011 0:00:00
85,20110910,"0,267","0,267",10.09.2011 0:00:00
85,20110911,"0,267","0,266",11.09.2011 0:00:00
85,20110912,"0,267","0,267",12.09.2011 0:00:00
85,20110913,"0,267","0,266",13.09.2011 0:00:00
85,20110914,"0,267","0,267",14.09.2011 0:00:00
85,20110915,"0,267","0,266",15.09.2011 0:00:00
85,20110916,"0,267","0,267",16.09.2011 0:00:00
85,20110917,"0,267","0,266",17.09.2011 0:00:00
85,20110918,"0,267","0,267",18.09.2011 0:00:00
85,20110919,"0,267","0,267",19.09.2011 0:00:00
85,20110920,"0,267","0,267",20.09.2011 0:00:00
85,20110921,"0,267","0,266",21.09.2011 0:00:00
85,20110922,"0,267","0,267",22.09.2011 0:00:00
85,20110923,"0,267","0,266",23.09.2011 0:00:00
85,20110924,"0,267","0,267",24.09.2011 0:00:00
85,20110925,"0,267","0,266",25.09.2011 0:00:00
85,20110926,"0,267","0,267",26.09.2011 0:00:00
85,20110927,"0,267","0,266",27.09.2011 0:00:00
85,20110928,"0,267","0,267",28.09.2011 0:00:00
85,20110929,"0,267","0,267",29.09.2011 0:00:00
85,20110930,"0,267","0,267",30.09.2011 0:00:00
85,20111001,"0,267","0,266",01.10.2011 0:00:00
85,20111002,"0,267","0,267",02.10.2011 0:00:00
85,20111003,"0,267","0,266",03.10.2011 0:00:00
85,20111004,"0,267","0,267",04.10.2011 0:00:00
85,20111005,"0,267","0,267",05.10.2011 0:00:00
85,20111006,"0,267","0,267",06.10.2011 0:00:00
85,20111007,"0,267","0,266",07.10.2011 0:00:00
85,20111008,"0,267","0,267",08.10.2011 0:00:00
85,20111009,"0,267","0,266",09.10.2011 0:00:00
85,20111010,"0,267","0,267",10.10.2011 0:00:00
85,20111011,"0,267","0,266",11.10.2011 0:00:00
85,20111012,"0,267","0,267",12.10.2011 0:00:00
85,20111013,"0,267","0,266",13.10.2011 0:00:00
85,20111014,"0,267","0,267",14.10.2011 0:00:00
85,20111015,"0,267","0,266",15.10.2011 0:00:00
85,20111016,"0,267","0,267",16.10.2011 0:00:00
85,20111017,"0,267","0,266",17.10.2011 0:00:00
85,20111018,"0,267","0,267",18.10.2011 0:00:00
85,20111019,"0,267","0,266",19.10.2011 0:00:00
85,20111020,"0,267","0,267",20.10.2011 0:00:00
85,20111021,"0,267","0,266",21.10.2011 0:00:00
85,20111022,"0,267","0,267",22.10.2011 0:00:00
85,20111023,"0,267","0,266",23.10.2011 0:00:00
85,20111024,"0,267","0,267",24.10.2011 0:00:00
85,20111025,"0,267","0,266",25.10.2011 0:00:00
85,20111026,"0,267","0,267",26.10.2011 0:00:00
85,20111027,"0,267","0,266",27.10.2011 0:00:00
85,20111028,"0,267","0,267",28.10.2011 0:00:00
85,20111029,"0,267","0,266",29.10.2011 0:00:00
85,20111030,"0,267","0,267",30.10.2011 0:00:00
85,20111031,"0,267","0,266",31.10.2011 0:00:00
85,20111101,"0,267","0,267",01.11.2011 0:00:00
85,20111102,"0,267","0,266",02.11.2011 0:00:00
85,20111103,"0,267","0,267",03.11.2011 0:00:00
85,20111104,"0,267","0,266",04.11.2011 0:00:00
85,20111105,"0,267","0,267",05.11.2011 0:00:00
85,20111106,"0,267","0,266",06.11.2011 0:00:00
85,20111107,"0,267","0,267",07.11.2011 0:00:00
85,20111108,"0,267","0,266",08.11.2011 0:00:00
85,20111109,"0,267","0,267",09.11.2011 0:00:00
85,20111110,"0,267","0,266",10.11.2011 0:00:00
85,20111111,"0,267","0,267",11.11.2011 0:00:00
85,20111112,"0,267","0,266",12.11.2011 0:00:00
85,20111113,"0,267","0,267",13.11.2011 0:00:00
85,20111114,"0,267","0,266",14.11.2011 0:00:00
85,20111115,"0,267","0,267",15.11.2011 0:00:00
85,20111116,"0,267","0,267",16.11.2011 0:00:00
85,20111117,"0,267","0,267",17.11.2011 0:00:00
85,20111118,"0,267","0,266",18.11.2011 0:00:00
85,20111119,"0,267","0,267",19.11.2011 0:00:00
85,20111120,"0,267","0,266",20.11.2011 0:00:00
85,20111121,"0,267","0,267",21.11.2011 0:00:00
85,20111122,"0,267","0,266",22.11.2011 0:00:00
85,20111123,"0,267","0,267",23.11.2011 0:00:00
85,20111124,"0,267","0,266",24.11.2011 0:00:00
85,20111125,"0,267","0,267",25.11.2011 0:00:00
85,20111126,"0,267","0,266",26.11.2011 0:00:00
85,20111127,"0,267","0,267",27.11.2011 0:00:00
85,20111128,"0,267","0,266",28.11.2011 0:00:00
85,20111129,"0,267","0,267",29.11.2011 0:00:00
85,20111130,"0,267","0,266",30.11.2011 0:00:00
85,20111201,"0,267","0,267",01.12.2011 0:00:00
85,20111202,"0,267","0,266",02.12.2011 0:00:00
85,20111203,"0,267","0,267",03.12.2011 0:00:00
85,20111204,"0,267","0,266",04.12.2011 0:00:00
85,20111205,"0,267","0,267",05.12.2011 0:00:00
85,20111206,"0,267","0,266",06.12.2011 0:00:00
85,20111207,"0,267","0,267",07.12.2011 0:00:00
85,20111208,"0,267","0,266",08.12.2011 0:00:00
85,20111209,"0,267","0,267",09.12.2011 0:00:00
85,20111210,"0,267","0,266",10.12.2011 0:00:00
85,20111211,"0,267","0,267",11.12.2011 0:00:00
85,20111212,"0,267","0,266",12.12.2011 0:00:00
85,20111213,"0,267","0,267",13.12.2011 0:00:00
85,20111214,"0,267","0,266",14.12.2011 0:00:00
85,20111215,"0,267","0,267",15.12.2011 0:00:00
85,20111216,"0,267","0,266",16.12.2011 0:00:00
85,20111217,"0,267","0,267",17.12.2011 0:00:00
85,20111218,"0,267","0,266",18.12.2011 0:00:00
85,20111219,"0,267","0,267",19.12.2011 0:00:00
85,20111220,"0,267","0,266",20.12.2011 0:00:00
85,20111221,"0,267","0,267",21.12.2011 0:00:00
85,20111222,"0,267","0,266",22.12.2011 0:00:00
85,20111223,"0,267","0,267",23.12.2011 0:00:00
85,20111224,"0,267","0,267",24.12.2011 0:00:00
85,20111225,"0,267","0,267",25.12.2011 0:00:00
85,20111226,"0,267","0,266",26.12.2011 0:00:00
85,20111227,"0,267","0,267",27.12.2011 0:00:00
85,20111228,"0,267","0,266",28.12.2011 0:00:00
85,20111229,"0,267","0,267",29.12.2011 0:00:00
85,20111230,"0,267","0,267",30.12.2011 0:00:00
85,20111231,"0,267","0,267",31.12.2011 0:00:00
85,20120101,"0,267","0,266",01.01.2012 0:00:00
85,20120102,"0,267","0,267",02.01.2012 0:00:00
85,20120103,"0,267","0,267",03.01.2012 0:00:00
85,20120104,"0,267","0,267",04.01.2012 0:00:00
85,20120105,"0,267","0,266",05.01.2012 0:00:00
85,20120106,"0,267","0,267",06.01.2012 0:00:00
85,20120107,"0,267","0,266",07.01.2012 0:00:00
85,20120108,"0,267","0,267",08.01.2012 0:00:00
85,20120109,"0,267","0,266",09.01.2012 0:00:00
85,20120110,"0,267","0,267",10.01.2012 0:00:00
85,20120111,"0,267","0,266",11.01.2012 0:00:00
85,20120112,"0,267","0,267",12.01.2012 0:00:00
85,20120113,"0,267","0,267",13.01.2012 0:00:00
85,20120114,"0,267","0,267",14.01.2012 0:00:00
85,20120115,"0,267","0,266",15.01.2012 0:00:00
85,20120116,"0,267","0,267",16.01.2012 0:00:00
85,20120117,"0,267","0,266",17.01.2012 0:00:00
85,20120118,"0,267","0,267",18.01.2012 0:00:00
85,20120119,"0,267","0,266",19.01.2012 0:00:00
85,20120120,"0,267","0,267",20.01.2012 0:00:00
85,20120121,"0,267","0,266",21.01.2012 0:00:00
85,20120122,"0,267","0,267",22.01.2012 0:00:00
85,20120123,"0,267","0,266",23.01.2012 0:00:00
85,20120124,"0,267","0,267",24.01.2012 0:00:00
85,20120125,"0,267","0,266",25.01.2012 0:00:00
85,20120126,"0,267","0,267",26.01.2012 0:00:00
85,20120127,"0,267","0,266",27.01.2012 0:00:00
85,20120128,"0,267","0,267",28.01.2012 0:00:00
85,20120129,"0,267","0,266",29.01.2012 0:00:00
85,20120130,"0,267","0,267",30.01.2012 0:00:00
85,20120131,"0,267","0,267",31.01.2012 0:00:00
85,20120201,"0,267","0,267",01.02.2012 0:00:00
85,20120202,"0,267","0,267",02.02.2012 0:00:00
85,20120203,"0,267","0,267",03.02.2012 0:00:00
85,20120204,"0,267","0,267",04.02.2012 0:00:00
85,20120205,"0,267","0,267",05.02.2012 0:00:00
85,20120206,"0,267","0,266",06.02.2012 0:00:00
85,20120207,"0,267","0,267",07.02.2012 0:00:00
85,20120208,"0,267","0,267",08.02.2012 0:00:00
85,20120209,"0,267","0,267",09.02.2012 0:00:00
85,20120210,"0,267","0,266",10.02.2012 0:00:00
85,20120211,"0,267","0,267",11.02.2012 0:00:00
85,20120212,"0,267","0,266",12.02.2012 0:00:00
85,20120213,"0,267","0,267",13.02.2012 0:00:00
85,20120214,"0,267","0,266",14.02.2012 0:00:00
85,20120215,"0,267","0,267",15.02.2012 0:00:00
85,20120216,"0,267","0,266",16.02.2012 0:00:00
85,20120217,"0,267","0,267",17.02.2012 0:00:00
85,20120218,"0,267","0,266",18.02.2012 0:00:00
85,20120219,"0,267","0,267",19.02.2012 0:00:00
85,20120220,"0,267","0,266",20.02.2012 0:00:00
85,20120221,"0,267","0,267",21.02.2012 0:00:00
85,20120222,"0,267","0,266",22.02.2012 0:00:00
85,20120223,"0,267","0,267",23.02.2012 0:00:00
85,20120224,"0,267","0,266",24.02.2012 0:00:00
85,20120225,"0,267","0,267",25.02.2012 0:00:00
85,20120226,"0,267","0,266",26.02.2012 0:00:00
85,20120227,"0,267","0,267",27.02.2012 0:00:00
85,20120228,"0,267","0,266",28.02.2012 0:00:00
85,20120229,"0,267","0,267",29.02.2012 0:00:00
85,20120301,"0,267","0,266",01.03.2012 0:00:00
85,20120302,"0,267","0,267",02.03.2012 0:00:00
85,20120303,"0,267","0,266",03.03.2012 0:00:00
85,20120304,"0,267","0,267",04.03.2012 0:00:00
85,20120305,"0,267","0,266",05.03.2012 0:00:00
85,20120306,"0,267","0,267",06.03.2012 0:00:00
85,20120307,"0,267","0,266",07.03.2012 0:00:00
85,20120308,"0,267","0,267",08.03.2012 0:00:00
85,20120309,"0,267","0,266",09.03.2012 0:00:00
85,20120310,"0,267","0,267",10.03.2012 0:00:00
85,20120311,"0,267","0,266",11.03.2012 0:00:00
85,20120312,"0,267","0,267",12.03.2012 0:00:00
85,20120313,"0,267","0,266",13.03.2012 0:00:00
85,20120314,"0,267","0,267",14.03.2012 0:00:00
85,20120315,"0,267","0,266",15.03.2012 0:00:00
85,20120316,"0,267","0,267",16.03.2012 0:00:00
85,20120317,"0,267","0,267",17.03.2012 0:00:00
85,20120318,"0,267","0,267",18.03.2012 0:00:00
85,20120319,"0,267","0,267",19.03.2012 0:00:00
85,20120320,"0,267","0,267",20.03.2012 0:00:00
85,20120321,"0,267","0,266",21.03.2012 0:00:00
85,20120322,"0,267","0,267",22.03.2012 0:00:00
85,20120323,"0,267","0,266",23.03.2012 0:00:00
85,20120324,"0,267","0,267",24.03.2012 0:00:00
85,20120325,"0,267","0,266",25.03.2012 0:00:00
85,20120326,"0,267","0,267",26.03.2012 0:00:00
85,20120327,"0,267","0,266",27.03.2012 0:00:00
85,20120328,"0,267","0,267",28.03.2012 0:00:00
85,20120329,"0,267","0,266",29.03.2012 0:00:00
85,20120330,"0,267","0,267",30.03.2012 0:00:00
85,20120331,"0,267","0,267",31.03.2012 0:00:00
85,20120401,"0,267","0,267",01.04.2012 0:00:00
85,20120402,"0,267","0,266",02.04.2012 0:00:00
85,20120403,"0,267","0,267",03.04.2012 0:00:00
85,20120404,"0,267","0,266",04.04.2012 0:00:00
85,20120405,"0,267","0,267",05.04.2012 0:00:00
85,20120406,"0,267","0,266",06.04.2012 0:00:00
85,20120407,"0,267","0,267",07.04.2012 0:00:00
85,20120408,"0,267","0,266",08.04.2012 0:00:00
85,20120409,"0,267","0,267",09.04.2012 0:00:00
85,20120410,"0,267","0,266",10.04.2012 0:00:00
85,20120411,"0,267","0,267",11.04.2012 0:00:00
85,20120412,"0,267","0,266",12.04.2012 0:00:00
85,20120413,"0,267","0,267",13.04.2012 0:00:00
85,20120414,"0,267","0,266",14.04.2012 0:00:00
85,20120415,"0,267","0,267",15.04.2012 0:00:00
85,20120416,"0,267","0,266",16.04.2012 0:00:00
85,20120417,"0,267","0,267",17.04.2012 0:00:00
85,20120418,"0,267","0,267",18.04.2012 0:00:00
85,20120419,"0,267","0,267",19.04.2012 0:00:00
85,20120420,"0,267","0,266",20.04.2012 0:00:00
85,20120421,"0,267","0,267",21.04.2012 0:00:00
85,20120422,"0,267","0,266",22.04.2012 0:00:00
85,20120423,"0,267","0,267",23.04.2012 0:00:00
85,20120424,"0,267","0,266",24.04.2012 0:00:00
85,20120425,"0,267","0,267",25.04.2012 0:00:00
85,20120426,"0,267","0,266",26.04.2012 0:00:00
85,20120427,"0,267","0,267",27.04.2012 0:00:00
85,20120428,"0,267","0,266",28.04.2012 0:00:00
85,20120429,"0,267","0,267",29.04.2012 0:00:00
85,20120430,"0,267","0,266",30.04.2012 0:00:00
85,20120501,"0,267","0,267",01.05.2012 0:00:00
85,20120502,"0,267","0,266",02.05.2012 0:00:00
85,20120503,"0,267","0,267",03.05.2012 0:00:00
85,20120504,"0,267","0,266",04.05.2012 0:00:00
85,20120505,"0,267","0,267",05.05.2012 0:00:00
85,20120506,"0,267","0,266",06.05.2012 0:00:00
85,20120507,"0,267","0,267",07.05.2012 0:00:00
85,20120508,"0,267","0,266",08.05.2012 0:00:00
85,20120509,"0,267","0,267",09.05.2012 0:00:00
85,20120510,"0,267","0,267",10.05.2012 0:00:00
85,20120511,"0,267","0,267",11.05.2012 0:00:00
85,20120512,"0,267","0,266",12.05.2012 0:00:00
85,20120513,"0,267","0,267",13.05.2012 0:00:00
85,20120514,"0,267","0,266",14.05.2012 0:00:00
85,20120515,"0,267","0,267",15.05.2012 0:00:00
85,20120516,"0,267","0,266",16.05.2012 0:00:00
85,20120517,"0,267","0,267",17.05.2012 0:00:00
85,20120518,"0,267","0,266",18.05.2012 0:00:00
85,20120519,"0,267","0,267",19.05.2012 0:00:00
85,20120520,"0,267","0,266",20.05.2012 0:00:00
85,20120521,"0,267","0,267",21.05.2012 0:00:00
85,20120522,"0,267","0,266",22.05.2012 0:00:00
85,20120523,"0,267","0,267",23.05.2012 0:00:00
85,20120524,"0,267","0,266",24.05.2012 0:00:00
85,20120525,"0,267","0,267",25.05.2012 0:00:00
85,20120526,"0,267","0,266",26.05.2012 0:00:00
85,20120527,"0,267","0,267",27.05.2012 0:00:00
85,20120528,"0,267","0,267",28.05.2012 0:00:00
85,20120529,"0,267","0,267",29.05.2012 0:00:00
85,20120530,"0,267","0,266",30.05.2012 0:00:00
85,20120531,"0,267","0,267",31.05.2012 0:00:00
85,20120601,"0,267","0,267",01.06.2012 0:00:00
85,20120602,"0,267","0,267",02.06.2012 0:00:00
85,20120603,"0,267","0,266",03.06.2012 0:00:00
85,20120604,"0,267","0,267",04.06.2012 0:00:00
85,20120605,"0,267","0,266",05.06.2012 0:00:00
85,20120606,"0,267","0,267",06.06.2012 0:00:00
85,20120607,"0,267","0,266",07.06.2012 0:00:00
85,20120608,"0,267","0,267",08.06.2012 0:00:00
85,20120609,"0,267","0,266",09.06.2012 0:00:00
85,20120610,"0,267","0,267",10.06.2012 0:00:00
85,20120611,"0,267","0,266",11.06.2012 0:00:00
85,20120612,"0,267","0,267",12.06.2012 0:00:00
85,20120613,"0,267","0,266",13.06.2012 0:00:00
85,20120614,"0,267","0,267",14.06.2012 0:00:00
85,20120615,"0,267","0,266",15.06.2012 0:00:00
85,20120616,"0,267","0,267",16.06.2012 0:00:00
85,20120617,"0,267","0,266",17.06.2012 0:00:00
85,20120618,"0,267","0,267",18.06.2012 0:00:00
85,20120619,"0,267","0,266",19.06.2012 0:00:00
85,20120620,"0,267","0,267",20.06.2012 0:00:00
85,20120621,"0,267","0,267",21.06.2012 0:00:00
85,20120622,"0,267","0,267",22.06.2012 0:00:00
85,20120623,"0,267","0,267",23.06.2012 0:00:00
85,20120624,"0,267","0,267",24.06.2012 0:00:00
85,20120625,"0,267","0,266",25.06.2012 0:00:00
85,20120626,"0,267","0,267",26.06.2012 0:00:00
85,20120627,"0,267","0,266",27.06.2012 0:00:00
85,20120628,"0,267","0,267",28.06.2012 0:00:00
85,20120629,"0,267","0,266",29.06.2012 0:00:00
85,20120630,"0,267","0,267",30.06.2012 0:00:00
85,20120701,"0,267","0,266",01.07.2012 0:00:00
85,20120702,"0,267","0,267",02.07.2012 0:00:00
85,20120703,"0,267","0,266",03.07.2012 0:00:00
85,20120704,"0,267","0,267",04.07.2012 0:00:00
85,20120705,"0,267","0,266",05.07.2012 0:00:00
85,20120706,"0,267","0,267",06.07.2012 0:00:00
85,20120707,"0,267","0,266",07.07.2012 0:00:00
85,20120708,"0,267","0,267",08.07.2012 0:00:00
85,20120709,"0,267","0,266",09.07.2012 0:00:00
85,20120710,"0,267","0,267",10.07.2012 0:00:00
85,20120711,"0,267","0,266",11.07.2012 0:00:00
85,20120712,"0,267","0,267",12.07.2012 0:00:00
85,20120713,"0,267","0,266",13.07.2012 0:00:00
85,20120714,"0,267","0,267",14.07.2012 0:00:00
85,20120715,"0,267","0,266",15.07.2012 0:00:00
85,20120716,"0,267","0,267",16.07.2012 0:00:00
85,20120717,"0,267","0,266",17.07.2012 0:00:00
85,20120718,"0,267","0,267",18.07.2012 0:00:00
85,20120719,"0,267","0,266",19.07.2012 0:00:00
85,20120720,"0,267","0,267",20.07.2012 0:00:00
85,20120721,"0,267","0,266",21.07.2012 0:00:00
85,20120722,"0,267","0,267",22.07.2012 0:00:00
85,20120723,"0,267","0,266",23.07.2012 0:00:00
85,20120724,"0,267","0,267",24.07.2012 0:00:00
85,20120725,"0,267","0,266",25.07.2012 0:00:00
85,20120726,"0,267","0,267",26.07.2012 0:00:00
85,20120727,"0,267","0,266",27.07.2012 0:00:00
85,20120728,"0,267","0,267",28.07.2012 0:00:00
85,20120729,"0,267","0,266",29.07.2012 0:00:00
85,20120730,"0,267","0,267",30.07.2012 0:00:00
85,20120731,"0,267","0,266",31.07.2012 0:00:00
85,20120801,"0,267","0,267",01.08.2012 0:00:00
85,20120802,"0,267","0,266",02.08.2012 0:00:00
85,20120803,"0,267","0,267",03.08.2012 0:00:00
85,20120804,"0,267","0,266",04.08.2012 0:00:00
85,20120805,"0,267","0,267",05.08.2012 0:00:00
85,20120806,"0,267","0,266",06.08.2012 0:00:00
85,20120807,"0,267","0,267",07.08.2012 0:00:00
85,20120808,"0,267","0,266",08.08.2012 0:00:00
85,20120809,"0,267","0,267",09.08.2012 0:00:00
85,20120810,"0,267","0,266",10.08.2012 0:00:00
85,20120811,"0,267","0,267",11.08.2012 0:00:00
85,20120812,"0,267","0,266",12.08.2012 0:00:00
85,20120813,"0,267","0,267",13.08.2012 0:00:00
85,20120814,"0,267","0,267",14.08.2012 0:00:00
85,20120815,"0,267","0,267",15.08.2012 0:00:00
85,20120816,"0,267","0,266",16.08.2012 0:00:00
85,20120817,"0,267","0,267",17.08.2012 0:00:00
85,20120818,"0,267","0,266",18.08.2012 0:00:00
85,20120819,"0,267","0,267",19.08.2012 0:00:00
85,20120820,"0,267","0,266",20.08.2012 0:00:00
85,20120821,"0,267","0,267",21.08.2012 0:00:00
85,20120822,"0,267","0,266",22.08.2012 0:00:00
85,20120823,"0,267","0,267",23.08.2012 0:00:00
85,20120824,"0,267","0,266",24.08.2012 0:00:00
85,20120825,"0,267","0,267",25.08.2012 0:00:00
85,20120826,"0,267","0,266",26.08.2012 0:00:00
85,20120827,"0,267","0,267",27.08.2012 0:00:00
85,20120828,"0,267","0,266",28.08.2012 0:00:00
85,20120829,"0,267","0,267",29.08.2012 0:00:00
85,20120830,"0,267","0,266",30.08.2012 0:00:00
85,20120831,"0,267","0,267",31.08.2012 0:00:00
85,20120901,"0,267","0,267",01.09.2012 0:00:00
85,20120902,"0,267","0,267",02.09.2012 0:00:00
85,20120903,"0,267","0,266",03.09.2012 0:00:00
85,20120904,"0,267","0,267",04.09.2012 0:00:00
85,20120905,"0,267","0,266",05.09.2012 0:00:00
85,20120906,"0,267","0,267",06.09.2012 0:00:00
85,20120907,"0,267","0,267",07.09.2012 0:00:00
85,20120908,"0,267","0,267",08.09.2012 0:00:00
85,20120909,"0,267","0,266",09.09.2012 0:00:00
85,20120910,"0,267","0,267",10.09.2012 0:00:00
85,20120911,"0,267","0,267",11.09.2012 0:00:00
85,20120912,"0,267","0,267",12.09.2012 0:00:00
85,20120913,"0,267","0,266",13.09.2012 0:00:00
85,20120914,"0,267","0,267",14.09.2012 0:00:00
85,20120915,"0,267","0,266",15.09.2012 0:00:00
85,20120916,"0,267","0,267",16.09.2012 0:00:00
85,20120917,"0,267","0,266",17.09.2012 0:00:00
85,20120918,"0,267","0,267",18.09.2012 0:00:00
85,20120919,"0,267","0,266",19.09.2012 0:00:00
85,20120920,"0,267","0,267",20.09.2012 0:00:00
85,20120921,"0,267","0,266",21.09.2012 0:00:00
85,20120922,"0,267","0,267",22.09.2012 0:00:00
85,20120923,"0,267","0,267",23.09.2012 0:00:00
85,20120924,"0,267","0,267",24.09.2012 0:00:00
85,20120925,"0,267","0,267",25.09.2012 0:00:00
85,20120926,"0,267","0,267",26.09.2012 0:00:00
85,20120927,"0,267","0,266",27.09.2012 0:00:00
85,20120928,"0,267","0,267",28.09.2012 0:00:00
85,20120929,"0,267","0,266",29.09.2012 0:00:00
85,20120930,"0,267","0,267",30.09.2012 0:00:00
85,20121001,"0,267","0,266",01.10.2012 0:00:00
85,20121002,"0,267","0,267",02.10.2012 0:00:00
85,20121003,"0,267","0,267",03.10.2012 0:00:00
85,20121004,"0,267","0,267",04.10.2012 0:00:00
85,20121005,"0,267","0,267",05.10.2012 0:00:00
85,20121006,"0,267","0,267",06.10.2012 0:00:00
85,20121007,"0,267","0,266",07.10.2012 0:00:00
85,20121008,"0,267","0,267",08.10.2012 0:00:00
85,20121009,"0,267","0,266",09.10.2012 0:00:00
85,20121010,"0,267","0,267",10.10.2012 0:00:00
85,20121011,"0,267","0,266",11.10.2012 0:00:00
85,20121012,"0,267","0,267",12.10.2012 0:00:00
85,20121013,"0,267","0,267",13.10.2012 0:00:00
85,20121014,"0,267","0,267",14.10.2012 0:00:00
85,20121015,"0,267","0,266",15.10.2012 0:00:00
85,20121016,"0,267","0,267",16.10.2012 0:00:00
85,20121017,"0,267","0,266",17.10.2012 0:00:00
85,20121018,"0,267","0,267",18.10.2012 0:00:00
85,20121019,"0,267","0,266",19.10.2012 0:00:00
85,20121020,"0,267","0,267",20.10.2012 0:00:00
